customer_id,customer_id_original,risk_score,fraud_flag
12079,CUST113199,0.0,0
17594,CUST119208,0.0,0
14173,CUST115479,0.0,0
13851,CUST115133,0.0,0
9023,CUST109881,0.0,0
10030,CUST110976,1.0,0
15475,CUST116889,0.0,0
10756,CUST111775,0.0,0
9440,CUST110336,0.0,0
15979,CUST117442,0.0,0
18134,CUST119800,0.0,0
13811,CUST115085,0.0,0
384,CUST100417,0.0,0
2938,CUST103213,0.0,0
425,CUST100466,0.0,0
8430,CUST109229,0.0,0
10208,CUST111182,0.0,0
2717,CUST102970,0.0,0
7776,CUST108526,0.0,0
11213,CUST112270,0.0,0
5369,CUST105877,0.0,0
8007,CUST108774,0.0,0
17166,CUST118732,0.0,0
12566,CUST113727,0.0,0
16386,CUST117879,0.0,0
13981,CUST115271,0.0,0
999,CUST101090,0.0,0
8235,CUST109022,0.0,0
823,CUST100903,0.0,0
15144,CUST116533,0.0,0
2577,CUST102822,0.0,0
12157,CUST113286,0.0,0
10614,CUST111625,0.0,0
3088,CUST103371,0.0,0
8162,CUST108943,0.0,0
9007,CUST109864,0.0,0
9093,CUST109956,0.0,0
1106,CUST101201,0.0,0
15978,CUST117440,0.0,0
10758,CUST111778,100.0,1
6889,CUST107543,0.0,0
13002,CUST114195,0.0,0
8656,CUST109474,0.0,0
10661,CUST111674,0.0,0
5185,CUST105670,0.0,0
14819,CUST116176,0.0,0
13481,CUST114714,0.0,0
8670,CUST109488,0.0,0
2299,CUST102519,0.0,0
15117,CUST116505,0.0,0
17545,CUST119153,0.0,0
4530,CUST104945,0.0,0
6338,CUST106928,0.0,0
8694,CUST109516,0.0,0
10226,CUST111204,0.0,0
780,CUST100859,0.0,0
2612,CUST102858,0.0,0
17281,CUST118857,0.0,0
8074,CUST108845,0.0,0
7759,CUST108509,0.0,0
7002,CUST107669,0.0,0
4530,CUST104945,0.0,0
3972,CUST104339,0.0,0
6418,CUST107020,0.0,0
16117,CUST117590,0.0,0
13988,CUST115278,0.0,0
6207,CUST106790,0.0,0
9815,CUST110742,0.0,0
2694,CUST102943,0.0,0
13579,CUST114825,0.0,0
3906,CUST104267,0.0,0
11421,CUST112490,0.0,0
8186,CUST108969,0.0,0
15595,CUST117023,0.0,0
17031,CUST118583,0.0,0
4894,CUST105352,1.0,0
5290,CUST105787,0.0,0
13972,CUST115260,0.0,0
4512,CUST104924,0.0,0
13333,CUST114553,0.0,0
6904,CUST107558,0.0,0
3784,CUST104133,0.0,0
17185,CUST118753,0.0,0
6789,CUST107431,0.0,0
8979,CUST109833,0.0,0
10126,CUST111087,0.0,0
10441,CUST111437,0.0,0
14872,CUST116232,0.0,0
12216,CUST113350,0.0,0
12158,CUST113287,0.0,0
9570,CUST110479,0.0,0
14414,CUST115748,0.0,0
8922,CUST109767,100.0,1
7398,CUST108110,0.0,0
6042,CUST106606,0.0,0
6785,CUST107427,0.0,0
3011,CUST103290,0.0,0
11026,CUST112071,0.0,0
8734,CUST109557,0.0,0
790,CUST100869,0.0,0
16435,CUST117935,0.0,0
8969,CUST109823,0.0,0
2651,CUST102899,0.0,0
3027,CUST103309,0.0,0
6110,CUST106681,0.0,0
10691,CUST111706,0.0,0
14752,CUST116104,0.0,0
13296,CUST114512,0.0,0
2254,CUST102464,0.0,0
6917,CUST107574,0.0,0
12155,CUST113284,0.0,0
14904,CUST116266,0.0,0
7465,CUST108185,0.0,0
18282,CUST119962,0.0,0
4989,CUST105458,0.0,0
1124,CUST101220,0.0,0
16993,CUST118541,0.0,0
11805,CUST112906,0.0,0
9212,CUST110085,0.0,0
10019,CUST110964,0.0,0
17745,CUST119376,0.0,0
12577,CUST113739,0.0,0
9774,CUST110697,0.0,0
10281,CUST111261,0.0,0
6797,CUST107439,0.0,0
14479,CUST115816,0.0,0
6507,CUST107119,0.0,0
9381,CUST110273,0.0,0
11739,CUST112834,0.0,0
9586,CUST110495,0.0,0
16527,CUST118031,0.0,0
16319,CUST117802,0.0,0
16153,CUST117628,0.0,0
2226,CUST102434,0.0,0
1497,CUST101637,0.0,0
17688,CUST119315,0.0,0
17025,CUST118577,0.0,0
2198,CUST102406,0.0,0
4345,CUST104741,0.0,0
12253,CUST113389,0.0,0
1905,CUST102088,0.0,0
6200,CUST106783,0.0,0
16322,CUST117806,0.0,0
5854,CUST106403,1.0,0
1374,CUST101505,0.0,0
10447,CUST111444,0.0,0
14075,CUST115375,0.0,0
1212,CUST101317,0.0,0
15735,CUST117178,0.0,0
3727,CUST104070,0.0,0
3597,CUST103925,0.0,0
3812,CUST104163,0.0,0
11956,CUST113066,0.0,0
9899,CUST110834,0.0,0
7698,CUST108443,0.0,0
11563,CUST112643,0.0,0
13286,CUST114501,0.0,0
10602,CUST111612,0.0,0
4035,CUST104411,0.0,0
17367,CUST118956,0.0,0
9791,CUST110716,0.0,0
12596,CUST113759,0.0,0
11034,CUST112079,0.0,0
18070,CUST119729,0.0,0
8352,CUST109147,0.0,0
9827,CUST110755,0.0,0
6101,CUST106672,0.0,0
9011,CUST109868,0.0,0
18181,CUST119853,0.0,0
8152,CUST108933,0.0,0
5230,CUST105723,0.0,0
10735,CUST111753,0.0,0
650,CUST100716,0.0,0
9906,CUST110842,0.0,0
2411,CUST102641,0.0,0
14074,CUST115374,0.0,0
15261,CUST116659,0.0,0
1727,CUST101890,100.0,1
5525,CUST106040,0.0,0
7457,CUST108177,0.0,0
16972,CUST118520,0.0,0
13723,CUST114992,0.0,0
16853,CUST118384,0.0,0
12680,CUST113849,0.0,0
11725,CUST112819,0.0,0
5019,CUST105490,0.0,0
1680,CUST101838,0.0,0
11152,CUST112205,0.0,0
10191,CUST111161,0.0,0
6889,CUST107543,0.0,0
9608,CUST110517,0.0,0
783,CUST100862,0.0,0
914,CUST101000,0.0,0
2748,CUST103003,0.0,0
10582,CUST111588,0.0,0
11504,CUST112580,0.0,0
8297,CUST109091,0.0,0
4711,CUST105149,0.0,0
14016,CUST115309,0.0,0
9419,CUST110315,0.0,0
692,CUST100763,0.0,0
6199,CUST106782,0.0,0
12438,CUST113587,0.0,0
14260,CUST115580,0.0,0
2919,CUST103194,0.0,0
3747,CUST104094,0.0,0
10019,CUST110964,0.0,0
3774,CUST104123,0.0,0
3740,CUST104085,0.0,0
16109,CUST117582,0.0,0
7924,CUST108684,0.0,0
980,CUST101071,0.0,0
6246,CUST106831,0.0,0
5326,CUST105825,0.0,0
14394,CUST115728,0.0,0
4994,CUST105464,0.0,0
13528,CUST114765,0.0,0
9057,CUST109918,0.0,0
14189,CUST115498,0.0,0
15540,CUST116961,0.0,0
7400,CUST108112,0.0,0
15783,CUST117231,0.0,0
3262,CUST103560,0.0,0
5231,CUST105724,0.0,0
15494,CUST116911,0.0,0
17389,CUST118979,0.0,0
5061,CUST105536,0.0,0
10583,CUST111591,0.0,0
4410,CUST104812,0.0,0
8227,CUST109014,0.0,0
7569,CUST108298,0.0,0
12192,CUST113322,0.0,0
10824,CUST111853,0.0,0
15941,CUST117400,0.0,0
7408,CUST108120,0.0,0
5896,CUST106448,0.0,0
208,CUST100230,0.0,0
12125,CUST113251,0.0,0
3632,CUST103963,0.0,0
8468,CUST109268,0.0,0
8528,CUST109335,0.0,0
9411,CUST110307,0.0,0
5637,CUST106165,0.0,0
4137,CUST104520,0.0,0
10659,CUST111671,0.0,0
16630,CUST118141,0.0,0
4663,CUST105095,0.0,0
7727,CUST108472,0.0,0
6310,CUST106900,0.0,0
8835,CUST109667,0.0,0
2674,CUST102922,0.0,0
12623,CUST113786,0.0,0
17482,CUST119084,0.0,0
18245,CUST119923,0.0,0
10031,CUST110977,0.0,0
581,CUST100641,0.0,0
1133,CUST101230,0.0,0
6968,CUST107633,0.0,0
1046,CUST101138,0.0,0
13276,CUST114490,0.0,0
99,CUST100110,0.0,0
11293,CUST112353,99.0,1
15866,CUST117317,0.0,0
10102,CUST111057,0.0,0
17705,CUST119333,0.0,0
16407,CUST117903,0.0,0
2938,CUST103213,0.0,0
15939,CUST117398,0.0,0
8342,CUST109136,0.0,0
1191,CUST101295,0.0,0
2632,CUST102878,0.0,0
17690,CUST119317,0.0,0
7497,CUST108220,0.0,0
18140,CUST119806,0.0,0
1311,CUST101433,0.0,0
14345,CUST115675,0.0,0
920,CUST101008,0.0,0
7101,CUST107783,0.0,0
928,CUST101016,0.0,0
10937,CUST111974,0.0,0
15590,CUST117017,0.0,0
8102,CUST108876,0.0,0
4295,CUST104688,0.0,0
15554,CUST116976,0.0,0
8068,CUST108839,0.0,0
4123,CUST104505,0.0,0
8252,CUST109039,0.0,0
1804,CUST101978,0.0,0
12886,CUST114073,0.0,0
14105,CUST115407,0.0,0
4863,CUST105318,0.0,0
12552,CUST113711,0.0,0
3644,CUST103975,0.0,0
12766,CUST113941,0.0,0
5124,CUST105604,0.0,0
11474,CUST112549,0.0,0
5183,CUST105668,0.0,0
10011,CUST110955,0.0,0
15121,CUST116509,0.0,0
9947,CUST110886,0.0,0
2605,CUST102851,0.0,0
12206,CUST113337,0.0,0
4688,CUST105124,0.0,0
3129,CUST103415,0.0,0
13138,CUST114340,0.0,0
17719,CUST119348,1.0,0
9152,CUST110023,0.0,0
15487,CUST116904,0.0,0
17406,CUST118998,0.0,0
13002,CUST114195,0.0,0
6485,CUST107095,0.0,0
7435,CUST108153,0.0,0
9764,CUST110686,0.0,0
16754,CUST118276,0.0,0
13523,CUST114760,0.0,0
16316,CUST117798,0.0,0
12911,CUST114098,0.0,0
8591,CUST109402,0.0,0
547,CUST100605,1.0,0
10745,CUST111763,0.0,0
7585,CUST108318,0.0,0
2570,CUST102814,99.0,1
6167,CUST106747,0.0,0
3890,CUST104251,0.0,0
2071,CUST102268,0.0,0
8779,CUST109605,0.0,0
5311,CUST105810,0.0,0
16437,CUST117937,0.0,0
2461,CUST102696,0.0,0
1128,CUST101224,0.0,0
3565,CUST103891,0.0,0
18225,CUST119899,0.0,0
7453,CUST108172,0.0,0
11584,CUST112665,0.0,0
4742,CUST105182,0.0,0
6658,CUST107280,0.0,0
10300,CUST111281,0.0,0
9948,CUST110887,0.0,0
13368,CUST114593,0.0,0
3887,CUST104245,0.0,0
13666,CUST114927,99.0,1
6301,CUST106891,0.0,0
16254,CUST117732,0.0,0
1359,CUST101486,0.0,0
14918,CUST116283,0.0,0
7426,CUST108142,0.0,0
5668,CUST106201,0.0,0
355,CUST100386,0.0,0
9169,CUST110041,0.0,0
2572,CUST102817,0.0,0
4683,CUST105119,0.0,0
15180,CUST116574,0.0,0
13105,CUST114302,0.0,0
1040,CUST101132,0.0,0
16687,CUST118200,0.0,0
6078,CUST106646,0.0,0
2296,CUST102516,0.0,0
10129,CUST111091,0.0,0
8785,CUST109611,0.0,0
6514,CUST107126,0.0,0
2154,CUST102358,0.0,0
9108,CUST109974,0.0,0
5242,CUST105735,0.0,0
13588,CUST114834,0.0,0
12565,CUST113726,0.0,0
15295,CUST116696,0.0,0
13426,CUST114652,0.0,0
10131,CUST111093,0.0,0
1182,CUST101285,0.0,0
11293,CUST112353,100.0,1
3699,CUST104040,0.0,0
13852,CUST115134,0.0,0
4678,CUST105113,0.0,0
8904,CUST109748,0.0,0
18306,CUST119992,0.0,0
4409,CUST104811,0.0,0
8699,CUST109521,0.0,0
14796,CUST116151,0.0,0
16711,CUST118229,0.0,0
2441,CUST102674,0.0,0
3309,CUST103612,0.0,0
15634,CUST117068,0.0,0
2657,CUST102905,0.0,0
2049,CUST102243,0.0,0
11253,CUST112312,0.0,0
705,CUST100776,0.0,0
2144,CUST102348,0.0,0
18122,CUST119788,0.0,0
2651,CUST102899,0.0,0
4168,CUST104555,0.0,0
6032,CUST106596,0.0,0
16937,CUST118481,0.0,0
6693,CUST107318,0.0,0
7521,CUST108247,0.0,0
186,CUST100207,0.0,0
975,CUST101065,0.0,0
13393,CUST114619,0.0,0
7629,CUST108367,0.0,0
1835,CUST102013,0.0,0
9538,CUST110444,0.0,0
15945,CUST117404,0.0,0
17328,CUST118915,0.0,0
9426,CUST110322,0.0,0
3107,CUST103393,0.0,0
16631,CUST118142,0.0,0
10873,CUST111904,0.0,0
7844,CUST108598,0.0,0
16185,CUST117660,0.0,0
18065,CUST119724,0.0,0
15277,CUST116676,0.0,0
2837,CUST103104,0.0,0
6275,CUST106863,0.0,0
5430,CUST105941,0.0,0
16578,CUST118086,0.0,0
8412,CUST109211,0.0,0
18230,CUST119905,0.0,0
9920,CUST110857,0.0,0
10251,CUST111229,0.0,0
4053,CUST104430,0.0,0
7210,CUST107907,0.0,0
9518,CUST110418,0.0,0
11627,CUST112711,0.0,0
1927,CUST102112,0.0,0
12891,CUST114078,0.0,0
17730,CUST119360,0.0,0
17190,CUST118758,0.0,0
8331,CUST109125,0.0,0
4906,CUST105364,0.0,0
7148,CUST107837,0.0,0
13781,CUST115054,0.0,0
13614,CUST114866,0.0,0
1476,CUST101616,0.0,0
3291,CUST103591,0.0,0
7028,CUST107698,0.0,0
8830,CUST109662,0.0,0
8312,CUST109106,0.0,0
2585,CUST102830,0.0,0
9964,CUST110903,0.0,0
10487,CUST111488,0.0,0
8710,CUST109532,0.0,0
14,CUST100015,0.0,0
18102,CUST119767,0.0,0
4175,CUST104565,0.0,0
1628,CUST101782,0.0,0
10231,CUST111209,0.0,0
4672,CUST105104,0.0,0
960,CUST101049,0.0,0
879,CUST100963,0.0,0
10359,CUST111346,0.0,0
11434,CUST112504,0.0,0
6371,CUST106964,0.0,0
1274,CUST101391,0.0,0
4460,CUST104867,0.0,0
17584,CUST119197,0.0,0
14147,CUST115452,0.0,0
4926,CUST105387,0.0,0
15927,CUST117384,0.0,0
1504,CUST101644,0.0,0
10801,CUST111828,0.0,0
15051,CUST116436,0.0,0
12362,CUST113506,0.0,0
12099,CUST113220,0.0,0
15323,CUST116724,0.0,0
3043,CUST103325,0.0,0
6364,CUST106957,0.0,0
15784,CUST117232,0.0,0
755,CUST100832,0.0,0
7786,CUST108536,0.0,0
4872,CUST105327,0.0,0
8738,CUST109561,0.0,0
12239,CUST113375,0.0,0
7408,CUST108120,0.0,0
12729,CUST113904,0.0,0
18293,CUST119974,0.0,0
11172,CUST112226,0.0,0
6532,CUST107144,0.0,0
12918,CUST114106,0.0,0
8147,CUST108928,0.0,0
14941,CUST116309,0.0,0
8852,CUST109688,0.0,0
17906,CUST119550,0.0,0
3172,CUST103465,0.0,0
3583,CUST103910,0.0,0
12362,CUST113506,0.0,0
4242,CUST104634,0.0,0
4664,CUST105096,0.0,0
14486,CUST115824,0.0,0
4571,CUST104991,0.0,0
1718,CUST101880,0.0,0
8457,CUST109257,0.0,0
14134,CUST115439,0.0,0
11274,CUST112334,0.0,0
6334,CUST106924,0.0,0
7165,CUST107856,0.0,0
6949,CUST107610,0.0,0
15983,CUST117446,0.0,0
4451,CUST104858,0.0,0
15561,CUST116985,0.0,0
15245,CUST116643,0.0,0
13977,CUST115265,0.0,0
8660,CUST109478,0.0,0
9562,CUST110470,0.0,0
10876,CUST111907,0.0,0
17680,CUST119307,0.0,0
13955,CUST115242,0.0,0
1983,CUST102172,0.0,0
13612,CUST114863,0.0,0
15916,CUST117369,0.0,0
12324,CUST113465,0.0,0
7495,CUST108217,0.0,0
10370,CUST111358,0.0,0
2502,CUST102739,0.0,0
10821,CUST111850,0.0,0
2259,CUST102470,0.0,0
2495,CUST102732,0.0,0
17657,CUST119282,0.0,0
4669,CUST105101,0.0,0
4651,CUST105081,0.0,0
5730,CUST106268,0.0,0
16227,CUST117703,0.0,0
12616,CUST113779,0.0,0
3925,CUST104288,0.0,0
10113,CUST111071,0.0,0
12012,CUST113125,0.0,0
9874,CUST110808,0.0,0
2293,CUST102513,0.0,0
12367,CUST113511,0.0,0
10319,CUST111302,0.0,0
6166,CUST106746,0.0,0
4143,CUST104527,0.0,0
2877,CUST103146,0.0,0
10574,CUST111579,0.0,0
5676,CUST106210,0.0,0
3794,CUST104143,0.0,0
15791,CUST117239,0.0,0
15077,CUST116462,0.0,0
64,CUST100069,0.0,0
9830,CUST110758,0.0,0
12402,CUST113547,0.0,0
11734,CUST112829,0.0,0
16792,CUST118316,0.0,0
592,CUST100653,0.0,0
16678,CUST118191,0.0,0
4986,CUST105455,0.0,0
1495,CUST101635,0.0,0
17319,CUST118905,0.0,0
15666,CUST117103,0.0,0
276,CUST100302,0.0,0
5541,CUST106058,0.0,0
11729,CUST112824,0.0,0
17872,CUST119513,0.0,0
16395,CUST117890,0.0,0
15025,CUST116404,0.0,0
735,CUST100811,0.0,0
17286,CUST118862,0.0,0
15258,CUST116656,0.0,0
5689,CUST106224,0.0,0
7564,CUST108292,0.0,0
4110,CUST104491,0.0,0
35,CUST100039,0.0,0
4228,CUST104620,0.0,0
1812,CUST101988,0.0,0
10264,CUST111243,0.0,0
7545,CUST108272,0.0,0
18134,CUST119800,0.0,0
4501,CUST104913,0.0,0
11736,CUST112831,0.0,0
9582,CUST110491,0.0,0
12613,CUST113776,0.0,0
6043,CUST106607,0.0,0
11359,CUST112427,0.0,0
247,CUST100272,0.0,0
1637,CUST101791,0.0,0
9611,CUST110520,0.0,0
7573,CUST108303,0.0,0
9522,CUST110422,0.0,0
5889,CUST106441,0.0,0
11264,CUST112324,1.0,0
18220,CUST119894,0.0,0
11258,CUST112317,0.0,0
1244,CUST101352,0.0,0
10416,CUST111408,0.0,0
15671,CUST117108,0.0,0
14648,CUST115996,0.0,0
14773,CUST116127,0.0,0
17686,CUST119313,0.0,0
16386,CUST117879,0.0,0
18128,CUST119794,0.0,0
4253,CUST104645,0.0,0
11662,CUST112750,0.0,0
10843,CUST111872,0.0,0
10064,CUST111010,1.0,0
3663,CUST103998,0.0,0
4087,CUST104466,0.0,0
14783,CUST116137,0.0,0
8483,CUST109285,0.0,0
10878,CUST111909,0.0,0
10469,CUST111470,0.0,0
2043,CUST102236,0.0,0
15603,CUST117032,0.0,0
11446,CUST112516,0.0,0
64,CUST100069,0.0,0
2244,CUST102453,0.0,0
542,CUST100599,0.0,0
13027,CUST114222,0.0,0
11241,CUST112299,0.0,0
6654,CUST107276,0.0,0
10600,CUST111610,0.0,0
8633,CUST109448,0.0,0
8684,CUST109506,0.0,0
17090,CUST118647,0.0,0
13892,CUST115175,0.0,0
5220,CUST105711,0.0,0
14334,CUST115662,0.0,0
14773,CUST116127,0.0,0
14490,CUST115828,0.0,0
16905,CUST118446,0.0,0
12404,CUST113549,0.0,0
14114,CUST115417,0.0,0
3575,CUST103902,0.0,0
1610,CUST101763,0.0,0
2270,CUST102482,0.0,0
6711,CUST107340,0.0,0
6672,CUST107294,0.0,0
7335,CUST108043,0.0,0
7940,CUST108701,0.0,0
3852,CUST104207,0.0,0
12955,CUST114145,0.0,0
14404,CUST115738,0.0,0
16590,CUST118099,0.0,0
14415,CUST115749,0.0,0
11492,CUST112567,0.0,0
2149,CUST102353,0.0,0
7833,CUST108587,0.0,0
1255,CUST101367,0.0,0
16453,CUST117954,0.0,0
7045,CUST107717,0.0,0
8280,CUST109070,0.0,0
9120,CUST109986,0.0,0
4860,CUST105314,0.0,0
18050,CUST119707,0.0,0
11625,CUST112709,0.0,0
16820,CUST118347,0.0,0
11445,CUST112515,0.0,0
15343,CUST116744,0.0,0
12987,CUST114179,0.0,0
2504,CUST102741,0.0,0
18238,CUST119915,0.0,0
15516,CUST116935,0.0,0
142,CUST100157,0.0,0
3228,CUST103523,0.0,0
2456,CUST102691,0.0,0
8924,CUST109770,0.0,0
3817,CUST104169,0.0,0
11532,CUST112609,0.0,0
5174,CUST105657,0.0,0
2560,CUST102804,0.0,0
4212,CUST104604,0.0,0
6725,CUST107355,0.0,0
18050,CUST119707,0.0,0
16997,CUST118545,0.0,0
9192,CUST110065,0.0,0
12135,CUST113264,0.0,0
16499,CUST118001,0.0,0
13517,CUST114754,0.0,0
6805,CUST107448,1.0,0
16739,CUST118260,0.0,0
11205,CUST112262,0.0,0
7544,CUST108271,0.0,0
8798,CUST109627,0.0,0
6775,CUST107415,0.0,0
12256,CUST113393,0.0,0
189,CUST100210,0.0,0
1918,CUST102103,0.0,0
9681,CUST110595,0.0,0
16958,CUST118505,0.0,0
15410,CUST116819,0.0,0
5097,CUST105576,0.0,0
16127,CUST117601,0.0,0
7771,CUST108521,0.0,0
16600,CUST118110,0.0,0
8392,CUST109190,0.0,0
10015,CUST110960,0.0,0
10712,CUST111729,0.0,0
7185,CUST107881,0.0,0
16884,CUST118421,0.0,0
16165,CUST117640,0.0,0
8300,CUST109094,0.0,0
5667,CUST106200,0.0,0
12609,CUST113772,1.0,0
2466,CUST102701,0.0,0
11066,CUST112114,0.0,0
9692,CUST110607,0.0,0
3601,CUST103929,100.0,1
1406,CUST101539,0.0,0
1008,CUST101099,0.0,0
4304,CUST104697,0.0,0
2968,CUST103245,0.0,0
15696,CUST117134,0.0,0
16394,CUST117889,0.0,0
17881,CUST119522,0.0,0
10403,CUST111394,0.0,0
1484,CUST101624,0.0,0
3590,CUST103918,0.0,0
2099,CUST102299,0.0,0
12698,CUST113869,0.0,0
10211,CUST111185,0.0,0
15422,CUST116832,0.0,0
13008,CUST114201,0.0,0
12114,CUST113239,0.0,0
4097,CUST104478,0.0,0
6755,CUST107392,0.0,0
18135,CUST119801,0.0,0
12298,CUST113439,0.0,0
16253,CUST117731,0.0,0
636,CUST100700,0.0,0
17920,CUST119564,0.0,0
3911,CUST104273,0.0,0
12054,CUST113170,0.0,0
2958,CUST103235,0.0,0
15293,CUST116694,0.0,0
10851,CUST111880,0.0,0
9204,CUST110077,0.0,0
8180,CUST108962,0.0,0
6580,CUST107193,0.0,0
11466,CUST112539,0.0,0
13249,CUST114462,0.0,0
18009,CUST119661,0.0,0
17726,CUST119356,0.0,0
7280,CUST107983,0.0,0
12499,CUST113654,0.0,0
13940,CUST115227,0.0,0
12982,CUST114173,0.0,0
4281,CUST104674,0.0,0
2637,CUST102885,0.0,0
9429,CUST110325,0.0,0
2798,CUST103060,0.0,0
14732,CUST116082,0.0,0
13844,CUST115126,0.0,0
11712,CUST112804,0.0,0
5827,CUST106375,0.0,0
7934,CUST108695,0.0,0
17315,CUST118898,0.0,0
1721,CUST101883,0.0,0
1707,CUST101868,0.0,0
11876,CUST112982,0.0,0
9214,CUST110087,0.0,0
17963,CUST119608,0.0,0
14014,CUST115307,0.0,0
6177,CUST106757,0.0,0
1915,CUST102100,0.0,0
5115,CUST105594,0.0,0
3493,CUST103811,0.0,0
6639,CUST107259,0.0,0
8559,CUST109370,0.0,0
4523,CUST104936,0.0,0
2595,CUST102840,0.0,0
11297,CUST112357,0.0,0
203,CUST100225,100.0,1
3522,CUST103844,0.0,0
3836,CUST104188,0.0,0
585,CUST100645,0.0,0
3789,CUST104138,0.0,0
18191,CUST119864,0.0,0
5016,CUST105487,0.0,0
7772,CUST108522,0.0,0
13614,CUST114866,0.0,0
1925,CUST102110,0.0,0
11420,CUST112489,99.0,1
16330,CUST117815,0.0,0
1552,CUST101697,0.0,0
7260,CUST107960,0.0,0
6640,CUST107260,0.0,0
11997,CUST113109,0.0,0
17444,CUST119041,0.0,0
8475,CUST109277,0.0,0
1424,CUST101559,0.0,0
11114,CUST112165,0.0,0
9216,CUST110089,0.0,0
3644,CUST103975,0.0,0
1640,CUST101795,0.0,0
14493,CUST115831,0.0,0
13707,CUST114973,98.0,1
11207,CUST112264,0.0,0
12912,CUST114099,0.0,0
1803,CUST101977,0.0,0
14818,CUST116175,0.0,0
5303,CUST105800,0.0,0
5696,CUST106231,0.0,0
4090,CUST104469,0.0,0
699,CUST100770,0.0,0
15463,CUST116877,0.0,0
4360,CUST104759,0.0,0
10586,CUST111594,0.0,0
10209,CUST111183,0.0,0
12276,CUST113414,0.0,0
16110,CUST117583,0.0,0
7468,CUST108188,0.0,0
3489,CUST103807,0.0,0
15365,CUST116770,0.0,0
13031,CUST114226,0.0,0
134,CUST100149,0.0,0
17373,CUST118962,0.0,0
421,CUST100462,0.0,0
14318,CUST115645,0.0,0
17100,CUST118658,0.0,0
1889,CUST102072,0.0,0
11512,CUST112588,0.0,0
10589,CUST111597,0.0,0
1508,CUST101649,0.0,0
7085,CUST107763,0.0,0
7662,CUST108404,0.0,0
5375,CUST105883,0.0,0
5279,CUST105775,0.0,0
7954,CUST108716,0.0,0
9374,CUST110266,0.0,0
10359,CUST111346,0.0,0
11897,CUST113005,0.0,0
13355,CUST114579,0.0,0
4048,CUST104425,0.0,0
10706,CUST111723,0.0,0
3656,CUST103989,0.0,0
8582,CUST109393,0.0,0
10932,CUST111967,0.0,0
621,CUST100685,0.0,0
3563,CUST103889,0.0,0
13993,CUST115284,0.0,0
2833,CUST103100,0.0,0
369,CUST100401,0.0,0
6875,CUST107528,0.0,0
12350,CUST113492,0.0,0
5997,CUST106559,0.0,0
10552,CUST111557,0.0,0
10623,CUST111634,0.0,0
9374,CUST110266,0.0,0
16495,CUST117997,0.0,0
16436,CUST117936,0.0,0
150,CUST100165,0.0,0
12349,CUST113491,0.0,0
8821,CUST109653,0.0,0
13589,CUST114836,0.0,0
3130,CUST103416,0.0,0
13849,CUST115131,0.0,0
4061,CUST104438,0.0,0
3652,CUST103985,0.0,0
5005,CUST105476,0.0,0
1490,CUST101630,0.0,0
8406,CUST109205,0.0,0
11130,CUST112181,0.0,0
2285,CUST102501,0.0,0
15925,CUST117382,0.0,0
17545,CUST119153,0.0,0
13481,CUST114714,0.0,0
4919,CUST105379,0.0,0
13285,CUST114500,0.0,0
13169,CUST114373,0.0,0
11960,CUST113070,0.0,0
3248,CUST103545,0.0,0
5211,CUST105699,0.0,0
13010,CUST114203,0.0,0
17921,CUST119565,0.0,0
9508,CUST110406,0.0,0
11660,CUST112748,0.0,0
17451,CUST119051,0.0,0
7524,CUST108250,0.0,0
3420,CUST103731,0.0,0
8998,CUST109854,0.0,0
4142,CUST104526,0.0,0
15122,CUST116510,0.0,0
5111,CUST105590,0.0,0
1085,CUST101179,0.0,0
6295,CUST106884,0.0,0
12585,CUST113747,0.0,0
17558,CUST119166,1.0,0
18081,CUST119740,0.0,0
12605,CUST113768,0.0,0
4323,CUST104717,0.0,0
9315,CUST110198,0.0,0
10125,CUST111086,0.0,0
7418,CUST108131,100.0,1
1052,CUST101144,0.0,0
14392,CUST115726,0.0,0
2278,CUST102492,0.0,0
5164,CUST105647,0.0,0
11519,CUST112595,0.0,0
11960,CUST113070,0.0,0
7629,CUST108367,0.0,0
12986,CUST114177,0.0,0
720,CUST100794,0.0,0
16748,CUST118270,0.0,0
8590,CUST109401,100.0,1
5129,CUST105609,0.0,0
11241,CUST112299,0.0,0
12981,CUST114172,0.0,0
571,CUST100630,0.0,0
16803,CUST118327,0.0,0
15383,CUST116789,0.0,0
3486,CUST103804,0.0,0
1637,CUST101791,0.0,0
15053,CUST116438,0.0,0
5415,CUST105924,0.0,0
270,CUST100295,0.0,0
5753,CUST106296,0.0,0
15400,CUST116808,0.0,0
4759,CUST105203,0.0,0
6630,CUST107249,0.0,0
2004,CUST102194,0.0,0
14248,CUST115565,0.0,0
6949,CUST107610,0.0,0
10332,CUST111317,0.0,0
5884,CUST106435,0.0,0
16059,CUST117529,0.0,0
1139,CUST101238,2.0,0
6960,CUST107624,0.0,0
9173,CUST110045,0.0,0
904,CUST100989,0.0,0
10744,CUST111762,0.0,0
16078,CUST117550,0.0,0
8243,CUST109030,0.0,0
15538,CUST116959,0.0,0
5729,CUST106267,0.0,0
17489,CUST119093,0.0,0
11496,CUST112571,0.0,0
9675,CUST110589,0.0,0
13671,CUST114934,0.0,0
10943,CUST111980,0.0,0
14084,CUST115384,0.0,0
7690,CUST108434,0.0,0
7861,CUST108616,0.0,0
1721,CUST101883,0.0,0
6470,CUST107080,1.0,0
10170,CUST111137,0.0,0
4741,CUST105181,0.0,0
10414,CUST111406,0.0,0
